"","target","source","flow"
"1243","PA","CH",14
"1244","PA","CO",2
"1245","PA","DE",1
"1246","PA","ES",1
"1247","PA","FR",8
"1248","PA","IT",9
"1249","PA","JP",1
"1250","PA","MX",3
"1251","PA","US",4
"1252","PA","ZW",2
"1253","PE","BO",1
"1254","PE","CH",4
"1255","PE","DE",1
"1256","PE","FR",2
"1257","PE","IT",2
"1258","PE","MX",2
"1259","PE","NL",1
"1260","PE","TH",1
"1261","PE","US",1
"1262","PG","AU",2
"1263","PG","JP",1
"1264","PH","BR",4
"1265","PH","CH",12
"1266","PH","DE",1
"1267","PH","ES",3
"1268","PH","FR",11
"1269","PH","IT",15
"1270","PH","JP",1
"1271","PH","SG",18
"1272","PH","TH",7
"1273","PK","CH",10
"1274","PK","FR",3
"1275","PK","IT",8
"1276","PK","JP",1
"1277","PK","SG",2
"1278","PK","TH",2
"1279","PL","AU",1
"1280","PL","CA",2
"1281","PL","CH",13
"1282","PL","CN",2
"1283","PL","CO",1
"1284","PL","FR",1
"1285","PL","TH",4
"1286","PL","ZA",1
"1287","PR","CH",5
"1288","PR","ES",1
"1289","PT","AU",1
"1290","PT","BR",6
"1291","PT","CH",20
"1292","PT","FR",2
"1293","PT","HK",2
"1294","PT","JP",1
"1295","PT","LB",1
"1296","PT","MZ",1
"1297","PT","PE",2
"1298","PT","SG",2
"1299","PT","SN",2
"1300","PT","TH",3
"1301","PT","US",1
"1302","PY","CH",3
"1303","PY","DE",1
"1304","PY","ES",1
"1305","PY","FR",1
"1306","PY","IT",3
"1307","PY","US",5
"1308","QA","AE",13
"1309","QA","AT",1
"1310","QA","CH",26
"1311","QA","CO",3
"1312","QA","DE",2
"1313","QA","ES",6
"1314","QA","FR",43
"1315","QA","GB",16
"1316","QA","IT",45
"1317","QA","JP",1
"1318","QA","KW",3
"1319","QA","NL",10
"1320","QA","SG",7
"1321","QA","TH",9
"1322","QA","TR",2
"1323","QA","US",7
"1324","RE","AT",2
"1325","RE","CH",3
"1326","RE","MU",1
"1327","RO","CH",11
"1328","RO","FR",2
"1329","RO","TH",3
"1330","RS","AT",3
"1331","RS","CH",6
"1332","RS","DE",2
"1333","RS","FR",2
"1334","RS","IT",9
"1335","RS","NL",2
"1336","RS","TH",1
"1337","RS","US",1
"1338","RU","AE",1
"1339","RU","AR",1
"1340","RU","AT",7
"1341","RU","AU",1
"1342","RU","BR",4
"1343","RU","CA",11
"1344","RU","CH",48
"1345","RU","CN",2
"1346","RU","CO",5
"1347","RU","DE",29
"1348","RU","DK",4
"1349","RU","ES",12
"1350","RU","FR",61
"1351","RU","GB",7
"1352","RU","HK",2
"1353","RU","IT",111
"1354","RU","JP",4
"1355","RU","KR",4
"1356","RU","MU",4
"1357","RU","MX",6
"1358","RU","NI",1
"1359","RU","NL",6
"1360","RU","SG",13
"1361","RU","SI",1
"1362","RU","SM",3
"1363","RU","TH",12
"1364","RU","TR",5
"1365","RU","US",15
"1366","RU","VN",2
"1367","RU","ZA",2
"1368","SA","AE",1
"1369","SA","AT",1
"1370","SA","BR",2
"1371","SA","CH",33
"1372","SA","DE",2
"1373","SA","ES",9
"1374","SA","FR",31
"1375","SA","GB",15
"1376","SA","IT",50
"1377","SA","KR",2
"1378","SA","NL",8
"1379","SA","PH",1
"1380","SA","SG",4
"1381","SA","TH",5
"1382","SA","US",6
"1383","SA","ZA",1
"1384","SC","IT",5
"1385","SC","TH",1
"1386","SD","CO",1
"1387","SE","AU",2
"1388","SE","CH",7
"1389","SE","FR",1
"1390","SE","MX",1
"1391","SE","NO",1
"1392","SE","SG",1
"1393","SE","TH",4
"1394","SE","ZA",1
"1395","SG","AT",3
"1396","SG","AU",14
"1397","SG","BO",3
"1398","SG","BR",4
"1399","SG","CA",4
"1400","SG","CH",49
"1401","SG","CN",2
"1402","SG","CO",5
"1403","SG","DE",10
"1404","SG","DK",1
"1405","SG","ES",13
"1406","SG","FR",56
"1407","SG","GB",15
"1408","SG","HK",17
"1409","SG","ID",15
"1410","SG","IT",86
"1411","SG","JP",16
"1412","SG","KE",1
"1413","SG","KR",23
"1414","SG","LA",3
"1415","SG","LU",2
"1416","SG","MO",10
"1417","SG","MU",1
"1418","SG","MW",1
"1419","SG","MY",34
"1420","SG","MZ",1
"1421","SG","NI",1
"1422","SG","NL",9
"1423","SG","NZ",5
"1424","SG","PG",3
"1425","SG","PH",5
"1426","SG","PT",1
"1427","SG","TH",10
"1428","SG","TR",3
"1429","SG","TZ",1
"1430","SG","US",13
"1431","SG","VN",10
"1432","SG","ZA",5
"1433","SG","ZM",1
"1434","SG","ZW",2
"1435","SI","CA",1
"1436","SI","CH",6
"1437","SI","FR",1
"1438","SI","HR",1
"1439","SI","TH",3
"1440","SK","CH",6
"1441","SK","IL",1
"1442","SK","TH",3
"1443","SM","AT",1
"1444","SM","CA",2
"1445","SM","CH",4
"1446","SM","DE",2
"1447","SM","ES",2
"1448","SM","FR",1
"1449","SM","HK",1
"1450","SM","IT",11
"1451","SM","PT",1
"1452","SM","US",1
"1453","SN","FR",5
"1454","SN","IT",1
"1455","SR","CH",1
"1456","SR","FR",1
"1457","SV","CH",1
"1458","SV","US",1
"1459","SX","US",6
"1460","SY","CH",4
"1461","SY","FR",1
"1462","SY","IT",4
"1463","SY","TH",1
"1464","SZ","JP",2
"1465","SZ","US",1
"1466","SZ","ZA",1
"1467","TC","CH",3
"1468","TC","US",1
"1469","TD","ES",1
"1470","TF","CH",2
"1471","TF","US",3
"1472","TH","AT",3
"1473","TH","AU",4
"1474","TH","BO",1
"1475","TH","BR",2
"1476","TH","CH",29
"1477","TH","CM",1
"1478","TH","CN",6
"1479","TH","CO",4
"1480","TH","DE",2
"1481","TH","ES",5
"1482","TH","FR",51
"1483","TH","GB",2
"1484","TH","HK",14
"1485","TH","ID",1
"1486","TH","IT",35
"1487","TH","JP",13
"1488","TH","KH",1
"1489","TH","KP",1
"1490","TH","KR",5
"1491","TH","LU",4
"1492","TH","ML",1
"1493","TH","MX",1
"1494","TH","MY",2
"1495","TH","NL",2
"1496","TH","PA",1
"1497","TH","SD",1
"1498","TH","SG",35
"1499","TH","TD",1
"1500","TH","TW",1
"1501","TH","US",6
"1502","TH","VN",4
"1503","TH","ZA",3
"1504","TH","ZW",2
"1505","TJ","CH",1
"1506","TK","CH",2
"1507","TM","CH",4
"1508","TM","DE",1
"1509","TM","FR",1
"1510","TM","GB",1
"1511","TM","IT",15
"1512","TN","CH",3
"1513","TN","ES",3
"1514","TN","FR",15
"1515","TN","IT",6
"1516","TN","TH",1
"1517","TN","ZA",1
"1518","TR","AE",1
"1519","TR","AR",5
"1520","TR","AT",3
"1521","TR","BE",2
"1522","TR","BO",1
"1523","TR","BR",5
"1524","TR","CA",1
"1525","TR","CH",36
"1526","TR","CN",5
"1527","TR","CO",3
"1528","TR","DE",14
"1529","TR","ES",13
"1530","TR","FR",48
"1531","TR","GB",13
"1532","TR","GR",1
"1533","TR","HK",1
"1534","TR","ID",9
"1535","TR","IT",73
"1536","TR","JP",4
"1537","TR","KR",3
"1538","TR","MY",3
"1539","TR","NL",8
"1540","TR","PH",3
"1541","TR","SG",10
"1542","TR","SN",1
"1543","TR","TH",7
"1544","TR","US",4
"1545","TT","CH",1
"1546","TW","AE",1
"1547","TW","AT",2
"1548","TW","BR",4
"1549","TW","CH",37
"1550","TW","CO",2
"1551","TW","DE",12
"1552","TW","DK",2
"1553","TW","ES",8
"1554","TW","FR",31
"1555","TW","GB",10
"1556","TW","ID",1
"1557","TW","IT",47
"1558","TW","JP",8
"1559","TW","KR",10
"1560","TW","NL",11
"1561","TW","PH",2
"1562","TW","PT",1
"1563","TW","SG",20
"1564","TW","TH",13
"1565","TW","US",15
"1566","TW","ZA",2
"1567","TZ","CH",1
"1568","TZ","FR",1
"1569","UA","AT",5
"1570","UA","BR",1
"1571","UA","CA",5
"1572","UA","CH",39
"1573","UA","CO",5
"1574","UA","DE",8
"1575","UA","ES",8
"1576","UA","FR",38
"1577","UA","GB",7
"1578","UA","ID",2
"1579","UA","IT",65
"1580","UA","KR",3
"1581","UA","LT",1
"1582","UA","MU",2
"1583","UA","NL",3
"1584","UA","SG",4
"1585","UA","SN",2
"1586","UA","TH",3
"1587","UA","US",9
"1588","UA","ZA",1
"1589","UG","IT",2
"1590","UM","CH",1
"1591","US","AD",1
"1592","US","AE",14
"1593","US","AM",11
"1594","US","AR",14
"1595","US","AT",8
"1596","US","AU",18
"1597","US","AW",1
"1598","US","BE",9
"1599","US","BH",2
"1600","US","BO",10
"1601","US","BR",30
"1602","US","BS",1
"1603","US","BZ",2
"1604","US","CA",67
"1605","US","CC",1
"1606","US","CG",2
"1607","US","CH",150
"1608","US","CI",4
"1609","US","CL",6
"1610","US","CM",2
"1611","US","CN",17
"1612","US","CO",48
"1613","US","CR",1
"1614","US","DE",35
"1615","US","DK",12
"1616","US","ES",58
"1617","US","FR",131
"1618","US","GB",75
"1619","US","GH",1
"1620","US","GM",1
"1621","US","GR",3
"1622","US","GY",2
"1623","US","HK",70
"1624","US","ID",35
"1625","US","IE",6
"1626","US","IS",1
"1627","US","IT",318
"1628","US","JP",29
"1629","US","KN",2
"1630","US","KR",37
"1631","US","LB",13
"1632","US","LI",1
"1633","US","LK",1
"1634","US","LU",1
"1635","US","MA",1
"1636","US","MO",3
"1637","US","MU",2
"1638","US","MX",122
"1639","US","MY",5
"1640","US","MZ",1
"1641","US","NG",6
"1642","US","NI",9
"1643","US","NL",18
"1644","US","PA",1
"1645","US","PE",1
"1646","US","PH",11
"1647","US","PT",11
"1648","US","RO",1
"1649","US","SE",5
"1650","US","SG",59
"1651","US","SI",1
"1652","US","SN",3
"1653","US","SX",2
"1654","US","TG",7
"1655","US","TH",37
"1656","US","TN",1
"1657","US","TR",10
"1658","US","TW",2
"1659","US","VG",1
"1660","US","VN",11
"1661","US","ZA",49
"1662","US","ZW",8
"1663","UY","AR",5
"1664","UY","AU",1
"1665","UY","CH",6
"1666","UY","DE",1
"1667","UY","ES",1
"1668","UY","FR",3
"1669","UY","IT",2
"1670","UY","NL",2
"1671","UY","US",1
"1672","UZ","CH",15
"1673","UZ","DE",1
"1674","UZ","FR",9
"1675","UZ","IT",32
"1676","UZ","TH",3
"1677","VA","CH",2
"1678","VE","CH",9
"1679","VE","DE",2
"1680","VE","FR",3
"1681","VE","IT",6
"1682","VE","NL",1
"1683","VE","US",2
"1684","VG","AT",1
"1685","VG","CH",3
"1686","VG","IT",1
"1687","VG","US",3
"1688","VI","CH",10
"1689","VI","DE",1
"1690","VI","IT",2
"1691","VN","BR",1
"1692","VN","CH",12
"1693","VN","CN",4
"1694","VN","DE",3
"1695","VN","ES",3
"1696","VN","FR",24
"1697","VN","GB",2
"1698","VN","IT",20
"1699","VN","JP",10
"1700","VN","KR",32
"1701","VN","MO",1
"1702","VN","MU",1
"1703","VN","MX",1
"1704","VN","MY",1
"1705","VN","NL",8
"1706","VN","SG",29
"1707","VN","TH",4
"1708","VN","ZA",1
"1709","YE","CH",4
"1710","YE","NL",1
"1711","YE","TH",1
"1712","ZA","AT",11
"1713","ZA","AU",2
"1714","ZA","BW",3
"1715","ZA","CH",16
"1716","ZA","CO",1
"1717","ZA","DE",2
"1718","ZA","ES",8
"1719","ZA","FR",14
"1720","ZA","GB",6
"1721","ZA","HK",1
"1722","ZA","ID",1
"1723","ZA","IT",29
"1724","ZA","JP",3
"1725","ZA","KE",1
"1726","ZA","KR",1
"1727","ZA","MU",1
"1728","ZA","MX",1
"1729","ZA","MZ",1
"1730","ZA","PT",2
"1731","ZA","SG",7
"1732","ZA","SN",3
"1733","ZA","TH",4
"1734","ZA","US",4
"1735","ZA","ZW",6
"1736","ZM","CH",1
"1737","ZM","ZW",4
"1738","ZW","ES",1
"1739","ZW","MU",1
"1740","ZW","MY",2
"1741","ZW","MZ",1
"1742","ZW","SG",1
