"","target","source","flow"
"321","CH","LU",5
"322","CH","MA",1
"323","CH","MC",4
"324","CH","MG",1
"325","CH","MN",1
"326","CH","MO",3
"327","CH","MT",3
"328","CH","MU",6
"329","CH","MX",4
"330","CH","MY",9
"331","CH","NL",24
"332","CH","NO",4
"333","CH","PE",4
"334","CH","PT",11
"335","CH","QA",2
"336","CH","RS",4
"337","CH","RU",2
"338","CH","SG",21
"339","CH","SI",3
"340","CH","SM",1
"341","CH","TH",20
"342","CH","TR",4
"343","CH","TW",8
"344","CH","US",21
"345","CH","UY",1
"346","CH","VN",2
"347","CH","ZA",6
"348","CI","CH",3
"349","CI","FR",10
"350","CI","IT",1
"351","CI","SN",1
"352","CI","ZA",2
"353","CL","AR",2
"354","CL","CH",13
"355","CL","DE",1
"356","CL","ES",1
"357","CL","FR",13
"358","CL","IT",12
"359","CL","MX",3
"360","CL","US",2
"361","CM","FR",5
"362","CN","AT",6
"363","CN","AU",4
"364","CN","BE",8
"365","CN","BO",2
"366","CN","BR",10
"367","CN","CA",16
"368","CN","CH",50
"369","CN","CL",2
"370","CN","CO",7
"371","CN","DE",21
"372","CN","DK",1
"373","CN","ES",27
"374","CN","FR",100
"375","CN","GB",45
"376","CN","HK",1
"377","CN","ID",6
"378","CN","IT",147
"379","CN","JP",13
"380","CN","KR",24
"381","CN","LU",4
"382","CN","MN",3
"383","CN","MT",2
"384","CN","MX",3
"385","CN","MY",6
"386","CN","NL",12
"387","CN","NO",4
"388","CN","PT",2
"389","CN","SG",24
"390","CN","SM",1
"391","CN","TH",18
"392","CN","TR",5
"393","CN","US",17
"394","CN","VN",12
"395","CN","ZA",10
"396","CN","ZW",2
"397","CO","AT",3
"398","CO","AU",1
"399","CO","BR",1
"400","CO","CH",6
"401","CO","CN",1
"402","CO","DE",1
"403","CO","ES",3
"404","CO","FR",5
"405","CO","IT",15
"406","CO","JP",2
"407","CO","KR",1
"408","CO","MX",1
"409","CO","MY",1
"410","CO","NL",1
"411","CO","SG",2
"412","CO","TH",1
"413","CO","US",3
"414","CR","CH",3
"415","CR","ES",1
"416","CR","FR",1
"417","CR","MX",8
"418","CR","US",1
"419","CU","CH",1
"420","CU","FR",1
"421","CW","US",2
"422","CY","AE",1
"423","CY","BR",2
"424","CY","CH",14
"425","CY","FR",2
"426","CY","LB",3
"427","CY","SG",1
"428","CZ","AU",2
"429","CZ","CA",1
"430","CZ","CH",13
"431","CZ","CN",1
"432","CZ","ID",1
"433","CZ","TH",3
"434","CZ","US",1
"435","CZ","ZA",3
"436","DE","AE",5
"437","DE","AR",5
"438","DE","AU",4
"439","DE","BO",2
"440","DE","CA",12
"441","DE","CH",35
"442","DE","CN",13
"443","DE","CO",1
"444","DE","DE",1
"445","DE","HK",2
"446","DE","ID",2
"447","DE","IL",1
"448","DE","IN",4
"449","DE","JP",13
"450","DE","KR",11
"451","DE","LB",2
"452","DE","MO",1
"453","DE","MU",4
"454","DE","MW",2
"455","DE","MX",4
"456","DE","MY",1
"457","DE","NO",2
"458","DE","PE",2
"459","DE","PH",3
"460","DE","RU",1
"461","DE","SD",1
"462","DE","SG",14
"463","DE","SM",1
"464","DE","TH",13
"465","DE","TR",5
"466","DE","TW",1
"467","DE","US",19
"468","DE","VE",1
"469","DE","VN",2
"470","DE","ZA",13
"471","DE","ZM",1
"472","DE","ZW",3
"473","DJ","FR",1
"474","DK","BR",4
"475","DK","CA",1
"476","DK","CH",24
"477","DK","FR",1
"478","DK","HK",1
"479","DK","JP",1
"480","DK","MX",14
"481","DK","MY",1
"482","DK","SG",3
"483","DK","SN",8
"484","DK","TH",4
"485","DK","US",1
"486","DK","VN",1
"487","DK","ZA",6
"488","DK","ZW",2
"489","DM","CH",1
"490","DO","CH",6
"491","DO","FR",7
"492","DO","IT",8
"493","DO","NL",1
"494","DO","US",2
"495","DZ","CH",2
"496","DZ","DE",1
"497","DZ","FR",20
"498","DZ","IT",8
"499","DZ","SN",2
"500","EC","CH",2
"501","EC","ES",1
"502","EC","ID",1
"503","EC","NL",2
"504","EC","US",1
"505","EE","CH",4
"506","EE","TH",3
"507","EG","AE",3
"508","EG","CH",12
"509","EG","DE",4
"510","EG","FR",11
"511","EG","IT",14
"512","EG","JP",1
"513","EG","NL",3
"514","EG","TH",3
"515","EG","ZA",1
"516","ES","AE",6
"517","ES","AR",7
"518","ES","AU",3
"519","ES","BO",1
"520","ES","CH",24
"521","ES","CN",3
"522","ES","CO",2
"523","ES","FR",2
"524","ES","HK",9
"525","ES","ID",9
"526","ES","JP",5
"527","ES","KR",4
"528","ES","MW",1
"529","ES","MX",14
"530","ES","MY",2
"531","ES","MZ",1
"532","ES","NI",3
"533","ES","PA",5
"534","ES","PE",1
"535","ES","SG",9
"536","ES","SN",2
"537","ES","TH",6
"538","ES","TR",2
"539","ES","TW",4
"540","ES","US",2
"541","ES","VN",3
"542","ES","ZA",4
"543","ES","ZW",1
"544","ET","CH",1
"545","FI","AU",1
"546","FI","CA",7
"547","FI","CH",11
"548","FI","TH",3
"549","FJ","AU",1
"550","FJ","CH",1
"551","FR","AE",26
"552","FR","AR",1
"553","FR","AU",8
"554","FR","BB",4
"555","FR","BR",9
"556","FR","CA",19
"557","FR","CH",122
"558","FR","CL",3
"559","FR","CN",32
"560","FR","CO",2
"561","FR","DE",1
"562","FR","DO",3
"563","FR","FR",16
"564","FR","HK",7
"565","FR","ID",12
"566","FR","JP",39
"567","FR","KH",1
"568","FR","KR",13
"569","FR","KW",10
"570","FR","KZ",7
"571","FR","LB",1
"572","FR","MA",7
"573","FR","MC",12
"574","FR","MG",14
"575","FR","ML",1
"576","FR","MO",3
"577","FR","MU",8
"578","FR","MX",21
"579","FR","MY",6
"580","FR","NL",2
"581","FR","NO",2
"582","FR","PE",2
"583","FR","PG",3
"584","FR","PH",4
"585","FR","QA",12
"586","FR","RU",23
"587","FR","SG",42
"588","FR","SN",6
"589","FR","TD",1
"590","FR","TH",10
"591","FR","TN",8
"592","FR","TR",18
"593","FR","TW",8
"594","FR","UA",6
"595","FR","US",40
"596","FR","VN",3
"597","FR","ZA",20
"598","FR","ZW",2
"599","GA","FR",4
"600","GA","SN",1
"601","GB","AE",3
"602","GB","AU",3
"603","GB","AZ",2
"604","GB","BR",6
"605","GB","CA",11
"606","GB","CH",31
"607","GB","CN",11
"608","GB","CO",3
"609","GB","DE",1
"610","GB","FR",8
"611","GB","GE",2
"612","GB","HK",2
"613","GB","ID",6
"614","GB","JP",9
"615","GB","KW",2
"616","GB","LB",4
"617","GB","MO",3
"618","GB","MU",2
"619","GB","MX",3
"620","GB","NO",1
"621","GB","QA",2
"622","GB","RS",1
"623","GB","SG",17
"624","GB","TH",8
"625","GB","TR",1
"626","GB","TW",2
"627","GB","US",12
"628","GB","VN",4
"629","GB","ZA",10
"630","GB","ZW",2
"631","GD","CH",1
"632","GE","AT",2
"633","GE","CH",8
"634","GE","DE",2
"635","GE","FR",2
"636","GE","IT",5
"637","GE","SG",1
"638","GF","CH",1
"639","GG","GB",1
"640","GG","US",1
"641","GH","CH",4
"642","GH","FR",1
"643","GH","IT",7
"644","GI","CH",2
"645","GI","ES",2
"646","GI","GB",1
"647","GM","FR",1
"648","GM","ZA",1
"649","GP","CH",2
"650","GP","TH",2
"651","GP","US",8
"652","GR","AE",1
"653","GR","AR",1
"654","GR","BR",1
"655","GR","CA",6
"656","GR","CH",8
"657","GR","CN",1
"658","GR","HK",1
"659","GR","TH",2
"660","GR","TR",3
"661","GR","US",7
"662","GR","ZA",1
"663","GT","AT",3
"664","GT","CH",3
"665","GT","ES",1
"666","GT","FR",1
"667","GT","MX",13
"668","GT","US",2
"669","GU","CH",13
"670","GU","IT",1
"671","GU","SG",11
"672","HK","AE",2
"673","HK","AR",1
"674","HK","AT",11
"675","HK","AU",9
"676","HK","BE",2
"677","HK","BO",1
"678","HK","BR",6
"679","HK","CA",6
"680","HK","CH",60
"681","HK","CO",3
"682","HK","DE",2
"683","HK","DK",4
"684","HK","ES",45
"685","HK","FI",2
"686","HK","FR",33
"687","HK","GB",4
"688","HK","GR",3
"689","HK","ID",13
"690","HK","IN",1
"691","HK","IT",68
"692","HK","JP",27
"693","HK","KR",46
"694","HK","LU",4
"695","HK","LV",1
"696","HK","MG",1
"697","HK","MT",1
"698","HK","MU",4
"699","HK","MX",1
"700","HK","MY",11
"701","HK","NL",12
"702","HK","NZ",2
"703","HK","PG",2
"704","HK","PT",6
"705","HK","RS",1
"706","HK","SE",3
"707","HK","SG",78
"708","HK","SM",2
"709","HK","TH",20
"710","HK","TR",7
"711","HK","US",22
"712","HK","VN",1
"713","HK","ZA",4
"714","HN","CH",1
"715","HN","ES",1
"716","HN","MX",4
"717","HN","US",1
"718","HR","CH",5
"719","HR","TH",1
"720","HT","CH",1
"721","HT","FR",2
"722","HT","TH",1
"723","HT","US",1
"724","HU","AE",1
"725","HU","CH",6
"726","HU","ID",1
"727","HU","PE",2
"728","HU","US",1
"729","ID","AT",1
"730","ID","AU",1
"731","ID","CH",11
"732","ID","DE",2
"733","ID","ES",10
"734","ID","FR",27
"735","ID","IT",5
"736","ID","JP",2
"737","ID","KR",6
"738","ID","LU",5
"739","ID","NL",2
"740","ID","SG",30
"741","ID","TH",2
"742","ID","US",1
"743","IE","CH",1
"744","IE","FR",1
"745","IE","TH",3
"746","IE","US",1
"747","IL","AT",4
"748","IL","BR",3
"749","IL","CH",13
"750","IL","DE",11
"751","IL","ES",2
"752","IL","FR",20
"753","IL","IT",15
"754","IL","JP",1
"755","IL","KR",1
"756","IL","LU",3
"757","IL","NL",1
"758","IL","SG",1
"759","IL","TH",3
"760","IL","US",2
"761","IL","ZA",1
"762","IM","IT",6
"763","IN","AE",10
"764","IN","AT",1
"765","IN","AU",2
"766","IN","CH",23
"767","IN","DE",4
"768","IN","ES",4
"769","IN","FR",12
"770","IN","GB",3
"771","IN","HK",1
"772","IN","IT",24
"773","IN","JP",1
"774","IN","LU",3
"775","IN","NL",2
"776","IN","SG",11
"777","IN","TH",6
"778","IN","VN",2
"779","IQ","CH",5
"780","IQ","DE",1
"781","IQ","FR",3
"782","IQ","IT",4
"783","IQ","TR",1
"784","IR","CH",10
"785","IR","FR",3
"786","IR","IT",17
"787","IR","TH",1
"788","IS","BE",1
"789","IS","CH",2
"790","IS","DE",2
"791","IS","FR",1
"792","IS","IT",3
"793","IS","NL",1
"794","IS","NO",2
"795","IS","US",1
"796","IT","AD",2
"797","IT","AE",26
"798","IT","AR",7
"799","IT","AU",10
"800","IT","BO",1
"801","IT","BR",11
"802","IT","CA",23
"803","IT","CH",55
"804","IT","CN",62
"805","IT","CO",3
"806","IT","ET",1
"807","IT","FR",1
"808","IT","HK",17
"809","IT","ID",13
"810","IT","IL",2
"811","IT","IN",1
"812","IT","JP",40
"813","IT","KR",31
"814","IT","KW",20
"815","IT","KZ",1
"816","IT","LB",3
"817","IT","MC",6
"818","IT","MG",3
"819","IT","MO",7
"820","IT","MU",2
"821","IT","MX",1
"822","IT","MY",8
"823","IT","MZ",2
"824","IT","PE",2
"825","IT","QA",10
"826","IT","SG",48
"827","IT","SN",6
"828","IT","TH",11
"829","IT","TR",17
"830","IT","TW",15
"831","IT","US",67
"832","IT","VE",1
"833","IT","VN",5
"834","IT","ZA",6
"835","IT","ZW",3
"836","JE","DE",1
"837","JE","FR",1
"838","JE","GB",2
"839","JM","CH",4
"840","JM","US",1
"841","JO","CH",9
"842","JO","DE",1
"843","JO","FR",8
"844","JO","IT",4
"845","JO","JP",1
"846","JO","LB",1
"847","JO","NL",1
"848","JO","TH",3
"849","JO","US",2
"850","JP","AE",1
"851","JP","AR",2
"852","JP","AT",8
"853","JP","AU",6
"854","JP","BD",1
"855","JP","BE",12
"856","JP","BO",1
"857","JP","BR",10
"858","JP","CA",4
"859","JP","CH",52
"860","JP","CN",19
"861","JP","CO",5
"862","JP","DE",26
"863","JP","DK",1
"864","JP","EE",1
"865","JP","ES",31
"866","JP","FR",86
"867","JP","GB",27
"868","JP","HK",39
"869","JP","HN",1
"870","JP","ID",13
"871","JP","IT",105
"872","JP","KH",1
"873","JP","KR",61
"874","JP","LU",2
"875","JP","MO",11
"876","JP","MW",1
"877","JP","MX",6
"878","JP","MY",2
"879","JP","MZ",2
"880","JP","NL",17
"881","JP","PE",1
"882","JP","PG",6
"883","JP","PT",7
"884","JP","RO",1
"885","JP","RU",1
"886","JP","SE",5
"887","JP","SG",53
"888","JP","TH",22
"889","JP","TR",1
"890","JP","TW",5
"891","JP","UA",1
"892","JP","US",23
"893","JP","VN",26
"894","JP","ZA",7
"895","JP","ZM",1
"896","JP","ZW",2
"897","KE","CH",1
"898","KE","FR",1
"899","KE","IT",6
"900","KE","US",3
"901","KG","AT",1
"902","KG","CH",3
"903","KG","FR",1
"904","KG","IT",6
"905","KG","TH",1
"906","KH","CH",2
"907","KH","FR",4
"908","KH","IT",2
"909","KH","JP",1
"910","KH","TH",6
"911","KN","CH",1
"912","KN","FR",1
"913","KN","US",2
"914","KP","CA",4
"915","KP","FR",2
"916","KP","IT",4
"917","KP","MX",1
"918","KP","PT",1
"919","KP","SG",3
"920","KP","TH",1
"921","KR","AR",1
"922","KR","AT",6
"923","KR","AU",3
"924","KR","BE",11
"925","KR","BR",3
"926","KR","CA",2
"927","KR","CH",46
"928","KR","CN",1
"929","KR","CO",9
"930","KR","DE",17
"931","KR","ES",28
"932","KR","FR",89
"933","KR","GA",2
"934","KR","GB",13
"935","KR","HK",35
"936","KR","HN",2
"937","KR","ID",14
"938","KR","IL",1
"939","KR","IT",129
"940","KR","JM",1
"941","KR","JP",37
"942","KR","KE",3
"943","KR","LU",2
"944","KR","MO",4
"945","KR","MX",2
"946","KR","MY",5
"947","KR","MZ",1
"948","KR","NL",12
"949","KR","PG",1
"950","KR","PT",1
"951","KR","SG",56
"952","KR","SM",1
"953","KR","SZ",3
"954","KR","TH",14
"955","KR","TW",8
"956","KR","UG",2
"957","KR","US",24
"958","KR","VN",16
"959","KR","ZA",8
"960","KR","ZM",1
"961","KR","ZW",2
"962","KW","AE",10
"963","KW","AT",1
"964","KW","BH",1
"965","KW","BR",5
"966","KW","CH",33
"967","KW","CN",1
"968","KW","DE",4
"969","KW","ES",2
"970","KW","FR",26
"971","KW","GB",13
"972","KW","ID",2
"973","KW","IT",27
"974","KW","JP",1
"975","KW","NL",9
"976","KW","PT",1
"977","KW","QA",1
"978","KW","SG",2
"979","KW","SM",1
"980","KW","TH",4
"981","KW","US",6
"982","KY","CH",5
"983","KY","US",3
"984","KZ","AT",2
"985","KZ","CH",23
"986","KZ","CO",1
"987","KZ","DE",1
"988","KZ","FR",27
"989","KZ","GB",3
"990","KZ","IT",37
"991","KZ","NL",4
"992","KZ","SG",3
"993","KZ","TH",4
"994","KZ","US",2
"995","KZ","ZA",1
"996","LA","CH",2
"997","LA","FR",7
"998","LA","LU",1
"999","LA","TH",4
"1000","LB","AE",3
"1001","LB","AT",1
"1002","LB","BR",8
"1003","LB","CH",18
"1004","LB","CO",1
"1005","LB","DE",5
"1006","LB","ES",3
"1007","LB","FR",21
"1008","LB","GB",2
"1009","LB","IT",28
"1010","LB","JP",2
"1011","LB","KR",5
"1012","LB","MT",1
"1013","LB","NL",1
"1014","LB","TH",2
"1015","LB","US",3
"1016","LC","CH",2
"1017","LC","US",1
"1018","LI","DE",1
"1019","LI","FR",2
"1020","LI","GB",1
"1021","LI","IT",1
"1022","LK","AE",1
"1023","LK","AT",3
"1024","LK","CH",2
"1025","LK","FR",1
"1026","LK","TH",2
"1027","LR","CH",1
"1028","LT","CH",8
"1029","LT","JP",1
"1030","LT","TH",1
"1031","LU","CH",4
"1032","LU","MG",1
"1033","LU","PH",2
"1034","LV","CH",5
"1035","LV","FR",1
"1036","LV","TH",2
"1037","LY","CH",2
"1038","LY","FR",1
"1039","MA","BE",4
"1040","MA","CH",9
"1041","MA","DE",1
"1042","MA","FR",12
"1043","MA","GB",1
"1044","MA","IT",14
"1045","MA","LU",3
"1046","MA","NL",3
"1047","MA","SN",1
"1048","MC","CH",8
"1049","MC","DE",9
"1050","MC","ES",1
"1051","MC","FR",51
"1052","MC","GB",2
"1053","MC","IT",34
"1054","MD","AT",2
"1055","MD","CH",5
"1056","MD","DE",3
"1057","MD","FR",1
"1058","MD","IT",1
"1059","ME","AT",1
"1060","ME","CH",2
"1061","ME","DE",2
"1062","ME","FR",1
"1063","ME","IT",8
"1064","MF","BB",1
"1065","MF","CH",4
"1066","MF","US",1
"1067","MG","CH",1
"1068","MG","FR",21
"1069","MG","ID",1
"1070","MG","IT",1
"1071","MK","AT",2
"1072","MK","CH",1
"1073","MK","DE",1
"1074","MK","GR",1
"1075","MM","CH",2
"1076","MM","FR",1
"1077","MM","JP",1
"1078","MM","TH",3
"1079","MN","AT",1
"1080","MN","CH",2
"1081","MN","DE",2
"1082","MN","ES",1
"1083","MN","FR",1
"1084","MN","GB",1
"1085","MN","IT",2
"1086","MN","TH",1
"1087","MO","AT",1
"1088","MO","BE",6
"1089","MO","CH",14
"1090","MO","DE",4
"1091","MO","ES",1
"1092","MO","FI",1
"1093","MO","FR",34
"1094","MO","GB",7
"1095","MO","IT",55
"1096","MO","JP",1
"1097","MO","KR",8
"1098","MO","LU",1
"1099","MO","NL",8
"1100","MO","PT",1
"1101","MO","SG",10
"1102","MO","SM",1
"1103","MO","TH",1
"1104","MO","US",2
"1105","MP","SG",4
"1106","MQ","BR",1
"1107","MR","FR",2
"1108","MT","CH",8
"1109","MU","AT",2
"1110","MU","CH",3
"1111","MU","FR",5
"1112","MU","MY",1
"1113","MU","SG",3
"1114","MU","ZA",1
"1115","MU","ZW",1
"1116","MV","CH",3
"1117","MV","DE",3
"1118","MV","IT",1
"1119","MW","FR",1
"1120","MW","ZA",2
"1121","MX","AR",6
"1122","MX","AT",4
"1123","MX","BO",3
"1124","MX","BR",11
"1125","MX","CA",1
"1126","MX","CH",24
"1127","MX","CN",3
"1128","MX","CO",3
"1129","MX","DE",3
"1130","MX","ES",15
"1131","MX","FR",33
"1132","MX","GB",2
"1133","MX","GY",1
"1134","MX","HK",2
"1135","MX","ID",4
"1136","MX","IT",55
"1137","MX","LU",3
"1138","MX","MC",1
"1139","MX","MY",1
"1140","MX","NL",3
"1141","MX","NO",1
"1142","MX","PA",3
"1143","MX","PT",1
"1144","MX","PY",1
"1145","MX","SG",5
"1146","MX","TH",6
"1147","MX","US",22
"1148","MX","UY",1
"1149","MX","ZA",6
"1150","MX","ZW",3
"1151","MY","AE",1
"1152","MY","AT",2
"1153","MY","AU",2
"1154","MY","CH",29
"1155","MY","CN",2
"1156","MY","CO",1
"1157","MY","DE",10
"1158","MY","ES",2
"1159","MY","FR",34
"1160","MY","GB",4
"1161","MY","GS",1
"1162","MY","HK",20
"1163","MY","IT",28
"1164","MY","JP",1
"1165","MY","KR",4
"1166","MY","LU",4
"1167","MY","MU",1
"1168","MY","NL",3
"1169","MY","PT",1
"1170","MY","SD",1
"1171","MY","SG",55
"1172","MY","TH",8
"1173","MY","TR",1
"1174","MY","TW",2
"1175","MY","US",5
"1176","MY","VN",2
"1177","MY","ZA",1
"1178","MY","ZW",1
"1179","MZ","AT",1
"1180","MZ","JP",1
"1181","NC","CH",2
"1182","NC","SG",2
"1183","NE","CO",1
"1184","NE","FR",4
"1185","NG","CH",8
"1186","NG","DE",1
"1187","NG","FR",7
"1188","NG","GB",1
"1189","NG","IT",16
"1190","NG","ZA",1
"1191","NI","CH",1
"1192","NI","US",1
"1193","NL","AE",1
"1194","NL","AU",2
"1195","NL","CA",3
"1196","NL","CH",17
"1197","NL","CN",1
"1198","NL","FR",4
"1199","NL","HK",3
"1200","NL","ID",2
"1201","NL","JP",4
"1202","NL","KR",3
"1203","NL","KW",1
"1204","NL","MW",2
"1205","NL","MX",4
"1206","NL","PH",1
"1207","NL","TH",5
"1208","NL","TR",2
"1209","NL","TW",1
"1210","NL","US",6
"1211","NL","VN",2
"1212","NL","ZA",6
"1213","NO","AT",4
"1214","NO","BE",1
"1215","NO","CA",5
"1216","NO","CH",24
"1217","NO","DE",9
"1218","NO","DK",8
"1219","NO","ES",1
"1220","NO","FR",20
"1221","NO","IT",21
"1222","NO","JP",1
"1223","NO","NL",2
"1224","NO","PE",1
"1225","NO","SE",7
"1226","NO","SI",3
"1227","NO","TH",5
"1228","NO","US",9
"1229","NP","CH",2
"1230","NP","TH",3
"1231","NZ","AE",1
"1232","NZ","AT",1
"1233","NZ","AU",9
"1234","NZ","CA",4
"1235","NZ","CH",10
"1236","NZ","DE",1
"1237","NZ","ES",1
"1238","NZ","FR",15
"1239","NZ","GB",2
"1240","NZ","HK",1
"1241","NZ","IT",6
"1242","NZ","JP",2
